Date,Open,High,Low,Close
6/3/1987,2283.4,2330.1,2283.4,2320.7
6/4/1987,2320.7,2343.5,2308.7,2337.1
6/5/1987,2337.1,2346.3,2312.4,2326.2
6/8/1987,2326.2,2362.7,2306.9,2351.6
6/9/1987,2351.6,2366.1,2331.8,2352.7
6/10/1987,2352.7,2389.7,2328.6,2353.6
6/11/1987,2353.6,2380.5,2341.9,2360.1
6/12/1987,2360.7,2399.4,2360.7,2377.7
6/15/1987,2377.7,2409.4,2374.4,2391.5
6/16/1987,2391.5,2415.4,2376.1,2407.4
6/17/1987,2407.4,2427.3,2390.7,2407.4
6/18/1987,2407.4,2419.9,2386.5,2408.1
6/19/1987,2408.1,2431.9,2395.3,2420.9
6/22/1987,2420.9,2457.3,2417.4,2445.5
6/23/1987,2445.5,2466,2421.7,2439.7
6/24/1987,2439.7,2454.1,2415.3,2428.4
6/25/1987,2430.3,2460.1,2430.3,2451.1
6/26/1987,2451.1,2453.9,2423.6,2436.9
6/29/1987,2436.9,2460.3,2423.8,2446.9
6/30/1987,2446.9,2456.3,2401.2,2418.5
7/1/1987,2418.5,2430.8,2391.3,2409.8
7/2/1987,2415.7,2446.3,2415.7,2436.7
7/6/1987,2436.7,2460.3,2413,2429.5
7/7/1987,2429.5,2467.6,2425.1,2449.8
7/8/1987,2449.8,2476.2,2432.6,2464
7/9/1987,2464,2478.5,2441.2,2451.2
7/10/1987,2451.2,2470.5,2435.9,2456
7/13/1987,2456,2470.3,2427.1,2453
7/14/1987,2453,2493,2442.6,2481.4
7/15/1987,2481.4,2502.2,2455.2,2483.7
7/16/1987,2483.7,2511.5,2471.8,2497
7/17/1987,2497,2533.6,2485.7,2510
7/20/1987,2510,2512.3,2476.9,2487.8
7/21/1987,2487.8,2500.2,2444.7,2468
7/22/1987,2468,2488.7,2448.5,2470.2
7/23/1987,2470.2,2492.7,2447.1,2471.9
7/24/1987,2471.9,2494.9,2462.5,2485.3
7/27/1987,2485.3,2511.6,2468.8,2493.9
7/28/1987,2493.9,2537.2,2489.3,2519.8
7/29/1987,2519.8,2548.5,2501.6,2539.5
7/30/1987,2539.5,2576.9,2527.4,2567.4
7/31/1987,2567.4,2588.3,2551,2572.1
8/3/1987,2572.1,2585.3,2536.7,2557.1
8/4/1987,2557.1,2568.7,2526,2546.7
8/5/1987,2546.7,2586.6,2541,2566.7
8/6/1987,2566.7,2600.9,2551.8,2594.2
8/7/1987,2594.2,2611.9,2576.2,2592
8/10/1987,2592,2640.2,2587.9,2635.8
8/11/1987,2635.8,2692,2635.5,2680.5
8/12/1987,2680.5,2700.7,2648.6,2669.3
8/13/1987,2669.3,2714.9,2656.6,2691.5
8/14/1987,2691.5,2713.3,2660.1,2685.4
8/17/1987,2685.4,2714,2674.4,2700.6
8/18/1987,2691,2691,2626.6,2654.7
8/19/1987,2654.7,2676.2,2628.2,2665.8
8/20/1987,2666,2714.6,2666,2706.8
8/21/1987,2706.8,2735.5,2689.1,2709.5
8/24/1987,2709.5,2730.6,2678.9,2697.1
8/25/1987,2697.1,2746.7,2694.8,2722.4
8/26/1987,2722.4,2742,2686.5,2701.9
8/27/1987,2701.9,2705.5,2661.4,2675.1
8/28/1987,2675.1,2680.3,2632,2639.4
8/31/1987,2639.4,2679.5,2623.6,2663
9/1/1987,2663,2695.5,2594.1,2611
9/2/1987,2611,2631.1,2567.8,2602
9/3/1987,2602,2642.2,2560.1,2599.5
9/4/1987,2599.5,2617.2,2556.3,2561.4
9/8/1987,2561.4,2571.4,2493.8,2545.1
9/9/1987,2545.1,2570.6,2522.8,2549.3
9/10/1987,2549.4,2595.5,2549.4,2576.1
9/11/1987,2576.1,2626,2575.4,2608.7
9/14/1987,2608.7,2634.6,2587.9,2613
9/15/1987,2610.5,2610.5,2560.2,2566.6
9/16/1987,2566.6,2585.2,2522.5,2530.2
9/17/1987,2530.2,2557.3,2508,2527.9
9/18/1987,2527.9,2554.8,2514,2524.6
9/21/1987,2524.6,2559.7,2479.8,2492.8
9/22/1987,2492.8,2572.6,2469,2568.1
9/23/1987,2568.1,2602.2,2554.8,2585.7
9/24/1987,2585.7,2604,2552.1,2566.4
9/25/1987,2566.4,2584,2543.7,2570.2
9/28/1987,2574.6,2635,2574.6,2601.5
9/29/1987,2601.5,2627.6,2569,2590.6
9/30/1987,2590.6,2613.6,2563.6,2596.3
10/1/1987,2596.3,2649,2593.2,2639.2
10/2/1987,2639.2,2662.4,2622.1,2641
10/5/1987,2641,2658.8,2611,2640.2
10/6/1987,2632.8,2632.8,2542.6,2548.6
10/7/1987,2548.6,2571,2511.8,2551.1
10/8/1987,2551.1,2561.4,2491.5,2516.6
10/9/1987,2516.6,2531.7,2472.3,2482.2
10/12/1987,2482.2,2504.9,2433.9,2471.4
10/13/1987,2471.4,2528.4,2456.9,2508.2
10/14/1987,2485.2,2485.2,2400.5,2412.7
10/15/1987,2412.7,2439.8,2345.6,2355.1
10/16/1987,2355.1,2396.2,2207.7,2246.7
10/19/1987,2164.2,2164.2,1677.6,1738.7
10/20/1987,1738.7,2067.5,1616.2,1841
10/21/1987,1951.8,2081.1,1951.8,2027.9
10/22/1987,2005,2005,1837.9,1950.4
10/23/1987,1950.4,1993.9,1898.5,1950.8
10/26/1987,1881.8,1881.8,1774,1793.9
10/27/1987,1806.7,1904.7,1806.7,1846.5
10/28/1987,1846.5,1904.5,1767.7,1846.8
10/29/1987,1849.3,1972,1849.3,1938.3
10/30/1987,1965.7,2049.1,1965.7,1993.5
11/2/1987,1993.5,2027.5,1957.2,2014.1
11/3/1987,1988.4,1988.4,1891.7,1963.5
11/4/1987,1963.5,1980.6,1913.5,1945.3
11/5/1987,1945.3,2011.9,1920.4,1985.4
11/6/1987,1985.4,2023.5,1938.8,1959.1
11/9/1987,1941.8,1941.8,1882,1900.2
11/10/1987,1900.2,1912,1846,1878.2
11/11/1987,1882,1927.7,1882,1899.2
11/12/1987,1934.8,1983.9,1934.8,1960.2
11/13/1987,1960.2,1973.8,1923.1,1935
11/16/1987,1935,1979.3,1921.8,1949.1
11/17/1987,1940,1940,1888.8,1922.3
11/18/1987,1922.3,1951.9,1888.9,1939.2
11/19/1987,1939.2,1942,1881.8,1895.4
11/20/1987,1895.4,1926.4,1853.6,1913.6
11/23/1987,1913.6,1931.9,1889.3,1923.1
11/24/1987,1936.8,1985.3,1936.8,1963.5
11/25/1987,1963.5,1982.6,1935.7,1947
11/27/1987,1947,1955.2,1907,1910.5
11/30/1987,1867.4,1867.4,1795.3,1833.6
12/1/1987,1833.6,1878,1829.1,1842.3
12/2/1987,1842.3,1871.5,1825.3,1849
12/3/1987,1849,1859.1,1772.2,1776.5
12/4/1987,1776.5,1794.6,1733.9,1766.7
12/7/1987,1766.7,1818.1,1765.8,1812.2
12/8/1987,1812.2,1870.7,1794.6,1868.4
12/9/1987,1868.4,1924.9,1846.7,1902.5
12/10/1987,1902.5,1923.6,1835.7,1855.4
12/11/1987,1855.4,1887.9,1838.4,1867
12/14/1987,1867,1942.3,1860.4,1932.9
12/15/1987,1932.9,1969,1916.3,1941.5
12/16/1987,1941.5,1984.1,1918.4,1974.5
12/17/1987,1974.5,1987.2,1917.4,1924.4
12/18/1987,1924.7,1982.9,1924.7,1975.3
12/21/1987,1975.3,2008.5,1959.6,1990.4
12/22/1987,1990.4,1999.7,1949.3,1978.5
12/23/1987,1978.5,2019.6,1977.6,2005.6
12/24/1987,2005.6,2013.1,1985.7,1999.7
12/28/1987,1966.2,1966.2,1921.9,1943
12/29/1987,1943,1951.8,1918.1,1926.9
12/30/1987,1926.9,1966.2,1925.7,1950.1
12/31/1987,1950.1,1951.3,1912.6,1938.8
1/4/1988,1950.8,2030,1950.8,2015.3
1/5/1988,2021.4,2075.3,2021.4,2031.5
1/6/1988,2031.5,2058.2,2012.8,2037.8
1/7/1988,2037.8,2061.5,2004.6,2051.9
1/8/1988,2051.9,2058.7,1898,1911.3
1/11/1988,1911.3,1985.3,1886.9,1945.1
1/12/1988,1945.1,1950.8,1878,1928.6
1/13/1988,1928.6,1959.6,1885,1924.7
1/14/1988,1924.7,1940.2,1894.1,1916.1
1/15/1988,1942.5,1988.4,1942.5,1956.1
1/18/1988,1956.1,1977.5,1939,1963.9
1/19/1988,1963.9,1977.3,1923.4,1936.3
1/20/1988,1934.9,1934.9,1858.6,1879.1
1/21/1988,1879.1,1903.4,1846,1879.3
1/22/1988,1879.3,1911.8,1876.2,1903.5
1/25/1988,1903.5,1960.5,1897.1,1946.5
1/26/1988,1946.5,1957.7,1906.5,1920.6
1/27/1988,1920.6,1951.8,1889.4,1911.1
1/28/1988,1911.1,1944.1,1904.3,1930
1/29/1988,1930,1967.7,1921.1,1958.2
2/1/1988,1958.2,1985.4,1935.8,1944.6
2/2/1988,1944.6,1965,1921.1,1952.9
2/3/1988,1952.9,1972,1907,1924.6
2/4/1988,1924.6,1941.5,1902.9,1923.6
2/5/1988,1923.6,1940.3,1906.3,1910.5
2/8/1988,1910.5,1911.1,1878.2,1895.7
2/9/1988,1895.7,1921.6,1885.8,1914.5
2/10/1988,1916.8,1967.8,1916.8,1962
2/11/1988,1962,1982.4,1942.8,1961.5
2/12/1988,1961.5,1995.7,1958.1,1983.3
2/16/1988,1983.3,2010.4,1969.8,2006
2/17/1988,2006,2026.2,1982.6,2001
2/18/1988,2001,2011.9,1972.8,1986.4
2/19/1988,1986.4,2018.9,1973.3,2014.6
2/22/1988,2014.6,2051.7,1998.7,2040.3
2/23/1988,2040.3,2057,2017.2,2039.1
2/24/1988,2039.1,2061.3,2022.9,2040
2/25/1988,2040,2078.1,2007,2017.6
2/26/1988,2017.6,2034.8,2005.1,2023.2
2/29/1988,2023.2,2074.6,2017.2,2071.6
3/1/1988,2071.6,2086.9,2048.6,2070.5
3/2/1988,2070.5,2094.5,2058.2,2071.3
3/3/1988,2071.3,2085.4,2048.4,2063.5
3/4/1988,2063.5,2076.8,2033.5,2057.9
3/7/1988,2057.9,2069.3,2034.2,2056.4
3/8/1988,2056.4,2090,2055,2081.1
3/9/1988,2081.1,2094.2,2064.5,2074.3
3/10/1988,2074.3,2081.4,2020.7,2026
3/11/1988,2026,2049.1,1996.5,2035
3/14/1988,2035,2056.7,2023,2050.1
3/15/1988,2050.1,2062.2,2030.2,2047.4
3/16/1988,2047.4,2070.6,2027,2064.3
3/17/1988,2064.3,2093.2,2057,2086
3/18/1988,2086,2110.9,2067.6,2087.4
3/21/1988,2081.2,2081.2,2050.6,2067.1
3/22/1988,2067.1,2082.9,2052.1,2066.2
3/23/1988,2066.2,2085.1,2047.4,2067.6
3/24/1988,2052.2,2052.2,2011.4,2023.9
3/25/1988,2023.9,2031,1973.8,1979
3/28/1988,1979,1990.9,1951.3,1979.8
3/29/1988,1979.8,2018.6,1979.6,1998.3
3/30/1988,1998.3,2017.6,1973.8,1978.1
3/31/1988,1978.1,2000.7,1957.9,1988.1
4/4/1988,1988.1,2013.3,1969.5,1980.6
4/5/1988,1980.6,2011.3,1970,1997.5
4/6/1988,1997.5,2067.5,1987.7,2061.7
4/7/1988,2061.7,2084.2,2042.9,2062.2
4/8/1988,2062.2,2103.8,2051.1,2090.2
4/11/1988,2090.2,2110.1,2075.3,2096
4/12/1988,2096,2120.7,2085.4,2110.1
4/13/1988,2110.1,2121.4,2082.6,2107.1
4/14/1988,2083.2,2083.2,1998.2,2005.6
4/15/1988,2005.6,2031.3,1970,2013.9
4/18/1988,2013.9,2023,1985.7,2008.1
4/19/1988,2008.1,2047.1,1990.6,1999.5
4/20/1988,1999.5,2015.4,1975.5,1985.4
4/21/1988,1985.4,2030.5,1968,1987.4
4/22/1988,1987.4,2029,1985.6,2015.1
4/25/1988,2015.1,2048.6,2011.6,2036
4/26/1988,2036,2062.8,2023,2044.8
4/27/1988,2044.8,2066.6,2033.2,2047.9
4/28/1988,2047.9,2057.5,2026,2041.3
4/29/1988,2041.3,2047.9,2014.1,2032.3
5/2/1988,2032.3,2050.4,2019.9,2043.3
5/3/1988,2043.3,2072,2036.6,2058.4
5/4/1988,2058.4,2067.1,2029.5,2036.3
5/5/1988,2036.3,2038.5,2009,2020.2
5/6/1988,2013.6,2013.6,1997.8,2007.5
5/9/1988,2007.5,2013.6,1984.1,1997.4
5/10/1988,1997.4,2020.2,1984.4,2003.6
5/11/1988,1988.6,1988.6,1950.3,1965.9
5/12/1988,1965.9,1986.1,1960.5,1968
5/13/1988,1971.7,2001.5,1971.7,1990.6
5/16/1988,1990.6,2012.6,1980.3,2007.6
5/17/1988,2007.6,2026.7,1982.1,1986.4
5/18/1988,1986.4,1992.9,1941.3,1951.1
5/19/1988,1951.1,1963.9,1921.6,1958.7
5/20/1988,1958.7,1978.8,1940.5,1952.6
5/23/1988,1952.6,1962.4,1927.2,1941.5
5/24/1988,1941.5,1967.7,1938.2,1962.5
5/25/1988,1962.5,1984.6,1952.4,1961.4
5/26/1988,1961.4,1981.2,1951.3,1966.7
5/27/1988,1966.7,1970.8,1944.4,1956.4
5/31/1988,1959.4,2034.5,1959.4,2031.1
6/1/1988,2031.1,2076.3,2021.3,2064
6/2/1988,2064,2073.3,2030.9,2052.5
6/3/1988,2052.5,2080.7,2040,2071.3
6/6/1988,2071.3,2083.9,2049.1,2075.2
6/7/1988,2075.2,2082.9,2042.9,2054.6
6/8/1988,2055.8,2113.6,2055.8,2103
6/9/1988,2103,2119.3,2081.8,2093.4
6/10/1988,2093.4,2123.6,2084.8,2101.7
6/13/1988,2101.7,2114.2,2084.6,2099.4
6/14/1988,2111.1,2148.1,2111.1,2124.5
6/15/1988,2124.5,2137.5,2109.5,2131.4
6/16/1988,2120.7,2120.7,2082,2094.2
6/17/1988,2094.2,2116.5,2070.1,2104
6/20/1988,2100.1,2100.1,2072.7,2083.9
6/21/1988,2083.9,2115.8,2072.6,2109.2
6/22/1988,2131.1,2160.1,2131.1,2152.2
6/23/1988,2152.2,2169.1,2131.6,2148.3
6/24/1988,2148.3,2165.4,2133.5,2143
6/27/1988,2143,2147.8,2101.2,2108.5
6/28/1988,2108.5,2139.9,2100.1,2130.9
6/29/1988,2130.9,2144.9,2106.2,2122
6/30/1988,2122,2147.2,2112.4,2141.7
7/1/1988,2141.7,2151.1,2119,2131.6
7/5/1988,2131.6,2162.5,2117.7,2158.6
7/6/1988,2158.6,2169.5,2107.4,2130.2
7/7/1988,2130.2,2136,2101.4,2122.7
7/8/1988,2122.7,2133.5,2099.4,2106.2
7/11/1988,2106.2,2126.1,2098.7,2111.3
7/12/1988,2111.3,2121.4,2077.5,2092.6
7/13/1988,2092.6,2114.2,2073.4,2104.4
7/14/1988,2104.4,2125.7,2089.3,2113.6
7/15/1988,2113.6,2140.1,2099.6,2129.5
7/18/1988,2129.5,2132.5,2099.4,2117.9
7/19/1988,2117.9,2127.7,2081.1,2097.3
7/20/1988,2097.3,2119.3,2091.4,2110.6
7/21/1988,2110.6,2113.6,2077.2,2086.6
7/22/1988,2086.6,2092.5,2050.3,2061
7/25/1988,2061,2082.7,2048.5,2071.8
7/26/1988,2071.8,2089.8,2059.6,2074
7/27/1988,2074,2090,2047.3,2053.7
7/28/1988,2053.7,2089.3,2047.3,2082.3
7/29/1988,2084.3,2133,2084.3,2128.7
8/1/1988,2128.7,2146.2,2111.8,2130.5
8/2/1988,2130.5,2151.9,2112.2,2131.2
8/3/1988,2131.2,2147.9,2115.4,2134.1
8/4/1988,2134.1,2147.2,2117.7,2126.6
8/5/1988,2126.6,2128.7,2105.4,2119.1
8/8/1988,2119.1,2134.6,2103.1,2107.4
8/9/1988,2107.4,2111,2061.2,2079.1
8/10/1988,2078.4,2078.4,2023.7,2034.1
8/11/1988,2034.1,2050.7,2014.1,2039.3
8/12/1988,2039.3,2046.4,2019.4,2037.5
8/15/1988,2037.5,2040.7,1998.8,2004.3
8/16/1988,2004.3,2043.6,1993.8,2021.5
8/17/1988,2021.5,2042.5,2003.4,2026
8/18/1988,2026,2046.6,2014.2,2027
8/19/1988,2027,2048.9,2011.4,2016
8/22/1988,2016,2027.6,1987,1990.2
8/23/1988,1990.2,2008.4,1978.7,1989.3
8/24/1988,1990,2029,1990,2026.7
8/25/1988,2022.1,2022.1,1990.4,2010.9
8/26/1988,2010.9,2027.4,2002.1,2017.4
8/29/1988,2019.6,2047.5,2019.6,2041.4
8/30/1988,2041.4,2052.6,2028.6,2038.2
8/31/1988,2038.2,2052.5,2022.9,2031.7
9/1/1988,2027.6,2027.6,1988.4,2002.3
9/2/1988,2022.4,2064.7,2022.4,2054.6
9/6/1988,2054.6,2074.7,2046.4,2065.3
9/7/1988,2065.3,2084.1,2053,2065.8
9/8/1988,2065.8,2079.3,2052.1,2063.1
9/9/1988,2063.1,2088.7,2038.9,2068.8
9/12/1988,2068.8,2088.6,2057.4,2072.4
9/13/1988,2072.4,2088.2,2055.3,2083
9/14/1988,2083,2111.7,2079.1,2100.6
9/15/1988,2100.6,2112.6,2084.3,2092.3
9/16/1988,2092.3,2113.3,2077.7,2098.2
9/19/1988,2096.6,2096.6,2066.9,2081.1
9/20/1988,2081.1,2097.3,2073.3,2087.5
9/21/1988,2087.5,2103.3,2078.8,2090.5
9/22/1988,2090.5,2097.1,2066.7,2080
9/23/1988,2080,2097.8,2070.4,2090.7
9/26/1988,2090.7,2098.3,2075.8,2085.2
9/27/1988,2085.2,2095.3,2069.9,2082.3
9/28/1988,2082.3,2096.4,2070.2,2085.5
9/29/1988,2085.5,2123.8,2084.5,2119.3
9/30/1988,2119.3,2140.3,2104,2112.9
10/3/1988,2112.9,2116.8,2083.4,2105.3
10/4/1988,2105.3,2119.5,2090.7,2102.1
10/5/1988,2102.1,2119.8,2082.3,2106.5
10/6/1988,2106.5,2118.1,2092.6,2107.8
10/7/1988,2112,2157.7,2112,2150.3
10/10/1988,2150.3,2167.9,2139.1,2159
10/11/1988,2159,2164.8,2137.1,2156.5
10/12/1988,2146.3,2146.3,2113.4,2126.2
10/13/1988,2126.2,2149.5,2114.3,2133.4
10/14/1988,2133.4,2153.8,2118.8,2133.2
10/17/1988,2133.2,2150.6,2120,2140.5
10/18/1988,2140.5,2163.4,2124.3,2159.9
10/19/1988,2159.9,2173,2111,2137.3
10/20/1988,2137.3,2183.7,2129.8,2181.2
10/21/1988,2181.2,2193.3,2152.6,2183.5
10/24/1988,2183.5,2195.1,2162.2,2170.3
10/25/1988,2170.3,2188.7,2156.8,2173.4
10/26/1988,2173.4,2182.6,2148.5,2165.2
10/27/1988,2165.2,2165.5,2120.9,2140.8
10/28/1988,2140.8,2166.4,2135.7,2149.9
10/31/1988,2149.9,2161.6,2125.4,2148.7
11/1/1988,2148.7,2165.4,2132.8,2151
11/2/1988,2151,2167.7,2131.4,2156.8
11/3/1988,2156.8,2186,2153.5,2170.3
11/4/1988,2170.3,2173.9,2139.6,2145.8
11/7/1988,2143.1,2143.1,2113.6,2124.6
11/8/1988,2124.6,2146.9,2119.7,2127.5
11/9/1988,2127.5,2134.3,2100.8,2118.2
11/10/1988,2118.2,2132.8,2103.3,2114.7
11/11/1988,2107,2107,2063.5,2067
11/14/1988,2067,2084.8,2050.9,2065.1
11/15/1988,2065.1,2088,2060.3,2077.2
11/16/1988,2077.2,2081.4,2026.7,2038.6
11/17/1988,2038.6,2064.2,2033.3,2052.5
11/18/1988,2052.5,2070.4,2047.1,2062.4
11/21/1988,2062.4,2070.1,2036.8,2066
11/22/1988,2066,2086.8,2052.6,2077.7
11/23/1988,2077.7,2103.5,2071.5,2092.3
11/25/1988,2085.5,2085.5,2062.8,2074.7
11/28/1988,2074.7,2095.5,2062.2,2081.4
11/29/1988,2081.4,2112.7,2072.4,2101.5
11/30/1988,2101.5,2126.6,2095.5,2114.5
12/1/1988,2114.5,2120,2095.5,2101.9
12/2/1988,2101.9,2105.8,2075.4,2092.3
12/5/1988,2092.6,2135.5,2092.6,2123.8
12/6/1988,2123.8,2159,2117.2,2149.4
12/7/1988,2149.4,2167.5,2136.4,2153.6
12/8/1988,2153.6,2162.7,2133.2,2141.7
12/9/1988,2141.7,2157,2131.4,2143.5
12/12/1988,2143.5,2165.2,2133.9,2139.6
12/13/1988,2139.6,2151.1,2119.3,2143.5
12/14/1988,2143.5,2149.7,2121.4,2134.3
12/15/1988,2134.3,2146.9,2120.9,2133
12/16/1988,2133,2155,2131.3,2150.7
12/19/1988,2150.7,2179.6,2141.1,2172.7
12/20/1988,2172.7,2192.7,2161.3,2166.1
12/21/1988,2166.1,2178.6,2146.1,2164.6
12/22/1988,2164.6,2176.4,2151.4,2160.4
12/23/1988,2160.4,2176.8,2157.9,2168.9
12/27/1988,2168.9,2179.3,2156.4,2162.7
12/28/1988,2162.7,2179.6,2153.6,2166.4
12/29/1988,2166.4,2193,2165.2,2182.7
12/30/1988,2182.7,2193.8,2162.5,2168.6
1/3/1989,2168.4,2168.4,2127.1,2144.6
1/4/1989,2146.6,2183.4,2146.6,2177.7
1/5/1989,2177.7,2205.2,2173,2190.5
1/6/1989,2190.5,2213.8,2182.3,2194.3
1/9/1989,2194.3,2209.1,2185,2199.5
1/10/1989,2199.5,2213.8,2182.3,2193.2
1/11/1989,2193.2,2212,2185.7,2206.4
1/12/1989,2206.4,2239.1,2200.7,2222.3
1/13/1989,2222.3,2235,2210.5,2226.1
1/16/1989,2226.1,2236.3,2215.4,2224.6
1/17/1989,2224.6,2227.5,2203.8,2214.6
1/18/1989,2214.6,2247.3,2202.5,2238.8
1/19/1989,2238.8,2254.6,2225.7,2239.1
1/20/1989,2239.1,2249.5,2221.3,2235.4
1/23/1989,2235.4,2254.6,2214.3,2218.4
1/24/1989,2218.4,2264.8,2214.8,2256.4
1/25/1989,2256.4,2277.7,2242.3,2265.9
1/26/1989,2265.9,2303.6,2252.9,2291.1
1/27/1989,2295.2,2349.6,2295.2,2322.9
1/30/1989,2322.9,2336.6,2304.8,2324.1
1/31/1989,2324.1,2350.2,2302.7,2342.3
2/1/1989,2342.3,2355,2319.3,2338.2
2/2/1989,2338.2,2352.9,2319.6,2333.8
2/3/1989,2333.8,2348.8,2319.3,2331.3
2/6/1989,2331.3,2338,2307.7,2321.1
2/7/1989,2321.1,2363.8,2314.6,2347.1
2/8/1989,2347.1,2369.3,2332.9,2343.2
2/9/1989,2343.2,2347.7,2308.4,2323
2/10/1989,2322.3,2322.3,2278.9,2286.1
2/13/1989,2286.1,2295.7,2266.1,2282.5
2/14/1989,2282.5,2308,2274.8,2281.3
2/15/1989,2281.3,2309.6,2275.7,2303.9
2/16/1989,2303.9,2326.1,2293,2311.4
2/17/1989,2311.4,2339.1,2302,2324.8
2/21/1989,2324.8,2340.9,2311.8,2326.4
2/22/1989,2326.4,2327.5,2276.4,2283.9
2/23/1989,2283.9,2295.7,2267,2289.5
2/24/1989,2289.5,2291.8,2242.7,2245.5
2/27/1989,2245.5,2260.2,2232.1,2250.4
2/28/1989,2250.4,2269.8,2242.7,2258.4
3/1/1989,2258.4,2277.5,2234.8,2243
3/2/1989,2243,2274.8,2239.8,2265.7
3/3/1989,2265.7,2281.8,2255,2274.3
3/6/1989,2274.3,2302.5,2270.4,2294.8
3/7/1989,2294.8,2308.6,2278.9,2290.7
3/8/1989,2290.7,2316.8,2280,2295.5
3/9/1989,2295.5,2306.6,2282.9,2291.4
3/10/1989,2291.4,2295.5,2261.6,2282.1
3/13/1989,2282.7,2319.6,2282.7,2306.3
3/14/1989,2306.3,2322.7,2296.8,2306.3
3/15/1989,2306.3,2332.9,2300.7,2320.5
3/16/1989,2320.5,2351.1,2315.4,2340.7
3/17/1989,2307.7,2307.7,2267.9,2292.1
3/20/1989,2286.3,2286.3,2249.5,2262.5
3/21/1989,2262.5,2284.8,2259.6,2266.3
3/22/1989,2266.3,2276.6,2247.1,2263.2
3/23/1989,2263.2,2274.8,2235.9,2243
3/27/1989,2243,2264.3,2234.5,2257.9
3/28/1989,2258.9,2287.9,2258.9,2275.5
3/29/1989,2275.5,2293.6,2262.7,2281.5
3/30/1989,2281.5,2296.9,2264.3,2281.3
3/31/1989,2281.3,2303.3,2277.5,2293.6
4/3/1989,2293.6,2317.5,2284.1,2304.8
4/4/1989,2304.8,2314.9,2282.4,2298.2
4/5/1989,2298.2,2315.8,2286.8,2304.8
4/6/1989,2304.8,2305.7,2282.8,2292
4/7/1989,2292,2314.9,2282.1,2304.8
4/10/1989,2304.8,2316.4,2293.6,2301.9
4/11/1989,2301.9,2321.5,2295.3,2311.6
4/12/1989,2311.6,2332.8,2304.4,2319.7
4/13/1989,2319.7,2321.9,2289.6,2296
4/14/1989,2308.8,2342.9,2308.8,2337.1
4/17/1989,2337.1,2348.4,2324.2,2337.8
4/18/1989,2351.4,2386,2351.4,2379.4
4/19/1989,2379.4,2398.5,2369.5,2386.9
4/20/1989,2386.9,2399.2,2356.9,2377.4
4/21/1989,2377.4,2412.6,2373.4,2409.5
4/24/1989,2409.5,2416.1,2385.1,2402.7
4/25/1989,2402.7,2421.6,2378.9,2386.9
4/26/1989,2386.9,2404.1,2373.9,2389.1
4/27/1989,2389.1,2433.1,2387.8,2419
4/28/1989,2419,2430.2,2403.6,2418.8
5/1/1989,2418.8,2420.5,2390,2415
5/2/1989,2415,2434.4,2394.6,2402.9
5/3/1989,2402.9,2410.6,2382.5,2393.7
5/4/1989,2393.7,2399,2373.4,2384.9
5/5/1989,2384.9,2415.7,2371.9,2382
5/8/1989,2382,2387.3,2356.3,2376.5
5/9/1989,2376.5,2390,2356.9,2371.3
5/10/1989,2371.3,2387.8,2361.3,2374.5
5/11/1989,2374.5,2393.5,2365.8,2382.9
5/12/1989,2408.5,2448,2408.5,2439.7
5/15/1989,2439.7,2474.9,2432.4,2463.9
5/16/1989,2463.9,2469.8,2439.9,2453.5
5/17/1989,2453.5,2478.7,2439.7,2462.4
5/18/1989,2462.4,2482.8,2448.9,2470.1
5/19/1989,2470.1,2509.3,2468.3,2501.1
5/22/1989,2501.1,2521.6,2481.3,2502
5/23/1989,2501.8,2501.8,2467.2,2478
5/24/1989,2478,2494.7,2458,2483.9
5/25/1989,2483.9,2498.7,2467.6,2482.6
5/26/1989,2482.6,2501.8,2473.1,2493.8
5/30/1989,2493.8,2510.7,2459.7,2475.6
5/31/1989,2475.6,2497.1,2462.7,2480.2
6/1/1989,2480.2,2504.2,2469.7,2490.6
6/2/1989,2492.5,2530.9,2492.5,2517.8
6/5/1989,2517.8,2523.7,2476.8,2480.7
6/6/1989,2480.7,2507.5,2471.3,2496.3
6/7/1989,2496.3,2526.7,2493.4,2512.3
6/8/1989,2512.3,2534.4,2499.8,2516.9
6/9/1989,2516.9,2533.6,2494.9,2513.4
6/12/1989,2513.4,2528.2,2484.7,2518.8
6/13/1989,2518.8,2520.7,2484.7,2503.5
6/14/1989,2503.5,2520.7,2486,2503.4
6/15/1989,2503.4,2506,2460.8,2475
6/16/1989,2475,2495.5,2461.6,2486.4
6/19/1989,2486.4,2497.2,2465.1,2479.9
6/20/1989,2479.9,2496,2464,2472.9
6/21/1989,2472.9,2489.4,2450.9,2464.9
6/22/1989,2464.9,2489.8,2452.8,2482
6/23/1989,2490.1,2536,2490.1,2531.9
6/26/1989,2531.9,2537,2500.6,2511.4
6/27/1989,2511.4,2545,2507.4,2526.4
6/28/1989,2526.4,2531.9,2485.8,2504.7
6/29/1989,2500,2500,2451.3,2458.3
6/30/1989,2458.3,2466.1,2412.9,2440.1
7/3/1989,2440.1,2461.5,2434.4,2452.8
7/5/1989,2452.8,2467.2,2431.5,2456.6
7/6/1989,2456.6,2475.5,2446.5,2462.4
7/7/1989,2462.4,2503.2,2456.6,2487.9
7/10/1989,2487.9,2513.5,2482.7,2502.7
7/11/1989,2503.4,2537.4,2503.4,2514.6
7/12/1989,2514.6,2543.3,2504.9,2532.6
7/13/1989,2532.6,2553.3,2517.8,2538.3
